"trade_id","txid","opened_at","closed_at","pair","direction","status","entry","signal_price","initial_stop","maker_taker","requested_qty","entry_filled_qty","exchange_fill_price","exchange_fee_actual","exchange_cost_actual","fee_tier","stop","tp1","tp2","tp3","quantity","original_quantity","remaining_quantity","partial_taken","position_value","risk_percent","risk_dollars","leverage","max_leverage","leverage_limited","raw_score","adjusted_score","setup_score","rr","setup_quality","atr_percent","gbot_version","asset_tier","macro_score","macro_bias","market_regime","bull_probability","bear_probability","score_15m","score_1h","score_4h","score_1d","timeframe_alignment","timeframe_conflict","gate_results","entry_reasons","entry_block_reason","decision_telemetry","market_context_id","snapshot","snapshot_id","snapshot_timestamp","candle_metadata","best_favorable_price","worst_adverse_price","mfe_dollars","mae_dollars","mfe_r","mae_r","max_unrealized_profit","max_unrealized_loss","tp1_touched","tp2_touched","tp3_touched","max_r_achieved","exit_price","gross_pnl","realized_pnl","fees","realized_fees","net_pnl","result","ret7_return_pct","ret7_gate_pass","funding_cost_modeled","borrow_cost_modeled","funding_cost_estimate","borrow_cost_estimate"
"""JUPUSD-20260904110458""","null","""2026-09-04T11:04:58.065563+00:00""","""2026-09-04T13:00:18.815868+00:00""","""JUPUSD""","""LONG""","""CLOSED""","0.2211","null","null","null","null","null","null","null","null","null","0.2150035","0.23329299","0.23938949","0.25158248","12302.14057246","12302.14057246","0.0","false","2720.0","0.75","75.0","0.27","3.0","false","72","82","87","3.0","85.0","1.38","""V10""","3","78.0","""BULL""","""BULL""","93.0","7.0","58.0","50.0","84.0","72.0","false","false","{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}","[""Strong macro confirmation"",""Strong 4H trend""]","""Qualified""","{""raw_score"":72,""adjusted_score"":82,""action"":""BUY"",""setup_score"":87,""trade_allowed"":true,""opportunity_status"":""ENTRY_READY"",""block_reason"":""Qualified"",""reasons"":[""Strong macro confirmation"",""Strong 4H trend""],""asset_tier"":3,""macro_score"":78.0,""macro_bias"":""BULL"",""market_regime"":""BULL"",""bull_probability"":93.0,""bear_probability"":7.0,""score_15m"":58.0,""score_1h"":50.0,""score_4h"":84.0,""score_1d"":72.0,""alignment"":false,""conflict"":false,""gate_results"":{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}}","null","{""snapshot_id"":""8ac6d5233d2b4f8eb4f3d7d2227dbdc9"",""snapshot_timestamp"":""2026-09-04T11:04:07.505013+00:00""}","""8ac6d5233d2b4f8eb4f3d7d2227dbdc9""","""2026-09-04T11:04:07.505013+00:00""","{""decision_timestamp"":1788516000,""decision_status"":""closed"",""current_timestamp"":1788519600,""current_status"":""current""}","0.22123","0.21495","1.59927827","75.65816452","0.02132371","1.00877553","1.59927827","-75.65816452","false","false","false","0.02132371","0.21495","-75.66","0.0","10.73","0.0","-86.39","""STOP""","null","null","null","null","null","null"
"""FLOKIUSD-20260904130118""","null","""2026-09-04T13:01:18.984987+00:00""","""2026-09-04T18:00:54.816549+00:00""","""FLOKIUSD""","""LONG""","""CLOSED""","2.581e-05","null","null","null","null","null","null","null","null","null","2.485e-05","2.773e-05","2.869e-05","3.062e-05","104166666.66666692","104166666.66666692","0.0","false","2688.54","1.0","100.0","0.27","3.0","false","80","85","89","3.0","85.0","1.86","""V10""","4","78.0","""BULL""","""BULL""","93.0","7.0","57.0","81.0","95.0","46.0","false","false","{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}","[""Strong macro confirmation"",""Strong 4H trend""]","""Qualified""","{""raw_score"":80,""adjusted_score"":85,""action"":""BUY"",""setup_score"":89,""trade_allowed"":true,""opportunity_status"":""ENTRY_READY"",""block_reason"":""Qualified"",""reasons"":[""Strong macro confirmation"",""Strong 4H trend""],""asset_tier"":4,""macro_score"":78.0,""macro_bias"":""BULL"",""market_regime"":""BULL"",""bull_probability"":93.0,""bear_probability"":7.0,""score_15m"":57.0,""score_1h"":81.0,""score_4h"":95.0,""score_1d"":46.0,""alignment"":false,""conflict"":false,""gate_results"":{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}}","null","{""snapshot_id"":""6804abae2c044e1e819b3d8d3a901d4e"",""snapshot_timestamp"":""2026-09-04T13:00:19.356297+00:00""}","""6804abae2c044e1e819b3d8d3a901d4e""","""2026-09-04T13:00:19.356297+00:00""","{""decision_timestamp"":1788523200,""decision_status"":""closed"",""current_timestamp"":1788526800,""current_status"":""current""}","2.581e-05","2.473e-05","0.0","112.5","0.0","1.125","0.0","-112.5","false","false","false","0.0","2.473e-05","-112.5","0.0","10.53","0.0","-123.03","""STOP""","null","null","null","null","null","null"
"""AVAXUSD-20260904130119""","null","""2026-09-04T13:01:19.536058+00:00""","""2026-09-06T04:04:55.039881+00:00""","""AVAXUSD""","""LONG""","""CLOSED""","7.355","null","null","null","null","null","null","null","null","null","7.60636258","7.58827484","7.70491226","7.9381871","857.35778449","857.35778449","0.0","true","6305.87","1.0","100.0","0.63","3.0","false","72","85","85","3.0","70.0","0.79","""V10""","2","78.0","""BULL""","""BULL""","93.0","7.0","53.0","67.0","84.0","51.0","false","false","{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}","[""Strong macro confirmation"",""Strong 4H trend""]","""Qualified""","{""raw_score"":72,""adjusted_score"":85,""action"":""BUY"",""setup_score"":85,""trade_allowed"":true,""opportunity_status"":""ENTRY_READY"",""block_reason"":""Qualified"",""reasons"":[""Strong macro confirmation"",""Strong 4H trend""],""asset_tier"":2,""macro_score"":78.0,""macro_bias"":""BULL"",""market_regime"":""BULL"",""bull_probability"":93.0,""bear_probability"":7.0,""score_15m"":53.0,""score_1h"":67.0,""score_4h"":84.0,""score_1d"":51.0,""alignment"":false,""conflict"":false,""gate_results"":{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}}","null","{""snapshot_id"":""6804abae2c044e1e819b3d8d3a901d4e"",""snapshot_timestamp"":""2026-09-04T13:00:19.356297+00:00""}","""6804abae2c044e1e819b3d8d3a901d4e""","""2026-09-04T13:00:19.356297+00:00""","{""decision_timestamp"":1788523200,""decision_status"":""closed"",""current_timestamp"":1788526800,""current_status"":""current""}","7.723","7.334","315.50766469","18.00451347","3.15507665","0.18004513","315.50766469","-18.00451347","true","true","false","3.15507665","7.723","273.06","115.31","25.77","6.54","247.29","""TP2""","null","null","null","null","null","null"
"""VVVUSD-20260904180205""","null","""2026-09-04T18:02:05.982571+00:00""","""2026-09-05T15:00:45.326922+00:00""","""VVVUSD""","""LONG""","""CLOSED""","17.474","null","null","null","null","null","null","null","null","null","17.475","18.51931624","19.04197437","20.08729061","143.49724443","143.49724443","0.0","false","2507.47","0.75","75.0","0.25","3.0","false","72","82","88","3.0","85.0","1.5","""V10""","3","78.0","""BULL""","""BULL""","93.0","7.0","70.0","79.0","80.0","46.0","false","false","{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}","[""Strong macro confirmation"",""Strong 4H trend""]","""Qualified""","{""raw_score"":72,""adjusted_score"":82,""action"":""BUY"",""setup_score"":88,""trade_allowed"":true,""opportunity_status"":""ENTRY_READY"",""block_reason"":""Qualified"",""reasons"":[""Strong macro confirmation"",""Strong 4H trend""],""asset_tier"":3,""macro_score"":78.0,""macro_bias"":""BULL"",""market_regime"":""BULL"",""bull_probability"":93.0,""bear_probability"":7.0,""score_15m"":70.0,""score_1h"":79.0,""score_4h"":80.0,""score_1d"":46.0,""alignment"":false,""conflict"":false,""gate_results"":{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}}","null","{""snapshot_id"":""f7c38415d95b4deb8abecc353139effd"",""snapshot_timestamp"":""2026-09-04T18:00:57.713361+00:00""}","""f7c38415d95b4deb8abecc353139effd""","""2026-09-04T18:00:57.713361+00:00""","{""decision_timestamp"":1788541200,""decision_status"":""closed"",""current_timestamp"":1788544800,""current_status"":""current""}","18.205","17.365","104.89648568","15.64119964","1.39861981","0.20854933","104.89648568","-15.64119964","false","false","false","1.39861981","17.44","-4.88","0.0","10.02","0.0","-14.9","""STOP""","null","null","null","null","null","null"
"""ONDOUSD-20260904200312""","null","""2026-09-04T20:03:12.687129+00:00""","""2026-09-07T00:01:21.158381+00:00""","""ONDOUSD""","""LONG""","""CLOSED""","0.35891","null","null","null","null","null","null","null","null","null","0.37787051","0.37722897","0.38638846","0.40470743","13647.04803433","13647.04803433","0.0","true","4898.06","1.25","125.0","0.49","3.0","false","77","90","94","3.0","85.0","1.28","""V10""","2","78.0","""BULL""","""BULL""","93.0","7.0","89.0","69.0","86.0","63.0","false","false","{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}","[""Strong macro confirmation"",""Strong 4H trend""]","""Qualified""","{""raw_score"":77,""adjusted_score"":90,""action"":""STRONG BUY"",""setup_score"":94,""trade_allowed"":true,""opportunity_status"":""ENTRY_READY"",""block_reason"":""Qualified"",""reasons"":[""Strong macro confirmation"",""Strong 4H trend""],""asset_tier"":2,""macro_score"":78.0,""macro_bias"":""BULL"",""market_regime"":""BULL"",""bull_probability"":93.0,""bear_probability"":7.0,""score_15m"":89.0,""score_1h"":69.0,""score_4h"":86.0,""score_1d"":63.0,""alignment"":false,""conflict"":false,""gate_results"":{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}}","null","{""snapshot_id"":""f59ded4adc7a4f2392100515eae7e076"",""snapshot_timestamp"":""2026-09-04T20:02:08.894374+00:00""}","""f59ded4adc7a4f2392100515eae7e076""","""2026-09-04T20:02:08.894374+00:00""","{""decision_timestamp"":1788548400,""decision_status"":""closed"",""current_timestamp"":1788552000,""current_status"":""current""}","0.38703","0.35525","383.75499073","49.94819581","3.07003993","0.39958557","383.75499073","-49.94819581","true","true","false","3.07003993","0.38703","323.51","131.63","20.24","5.16","303.27","""TP2""","null","null","null","null","null","null"
"""ORCAUSD-20260905010747""","null","""2026-09-05T01:07:47.483375+00:00""","""2026-09-06T03:00:21.650918+00:00""","""ORCAUSD""","""LONG""","""CLOSED""","1.264","null","null","null","null","null","null","null","null","null","1.29822142","1.29555716","1.31133574","1.3428929","6337.70592791","6337.70592791","0.0","true","8010.86","1.0","100.0","0.8","3.0","false","87","88","86","3.0","70.0","0.62","""V10""","3","50.0","""BEAR""","""BULL""","78.0","22.0","92.0","100.0","88.0","66.0","false","false","{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}","[""Weak macro penalty"",""Strong 4H trend""]","""Qualified""","{""raw_score"":87,""adjusted_score"":88,""action"":""BUY"",""setup_score"":86,""trade_allowed"":true,""opportunity_status"":""ENTRY_READY"",""block_reason"":""Qualified"",""reasons"":[""Weak macro penalty"",""Strong 4H trend""],""asset_tier"":3,""macro_score"":50.0,""macro_bias"":""BEAR"",""market_regime"":""BULL"",""bull_probability"":78.0,""bear_probability"":22.0,""score_15m"":92.0,""score_1h"":100.0,""score_4h"":88.0,""score_1d"":66.0,""alignment"":false,""conflict"":false,""gate_results"":{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}}","null","{""snapshot_id"":""f3a79fad239a4e879964cf55011295fa"",""snapshot_timestamp"":""2026-09-05T01:06:49.781158+00:00""}","""f3a79fad239a4e879964cf55011295fa""","""2026-09-05T01:06:49.781158+00:00""","{""decision_timestamp"":1788566400,""decision_status"":""closed"",""current_timestamp"":1788570000,""current_status"":""current""}","1.314","1.262","316.8852964","12.67541186","3.16885296","0.12675412","316.8852964","-12.67541186","true","true","false","3.16885296","1.314","282.03","123.59","32.61","8.26","249.42","""TP2""","null","null","null","null","null","null"
"""TAOUSD-20260905060159""","null","""2026-09-05T06:01:59.590411+00:00""","""2026-09-05T19:05:51.282001+00:00""","""TAOUSD""","""LONG""","""CLOSED""","227.2202","null","null","null","null","null","null","null","null","null","234.19968512","238.53362975","244.19034463","255.50377438","13.2585788","13.2585788","0.0","true","3012.62","0.75","75.0","0.3","3.0","false","85","81","86","3.0","85.0","1.24","""V10""","4","50.0","""BEAR""","""BULL""","79.0","21.0","85.0","82.0","98.0","54.0","false","false","{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}","[""Weak macro penalty"",""Strong 4H trend""]","""Qualified""","{""raw_score"":85,""adjusted_score"":81,""action"":""BUY"",""setup_score"":86,""trade_allowed"":true,""opportunity_status"":""ENTRY_READY"",""block_reason"":""Qualified"",""reasons"":[""Weak macro penalty"",""Strong 4H trend""],""asset_tier"":4,""macro_score"":50.0,""macro_bias"":""BEAR"",""market_regime"":""BULL"",""bull_probability"":79.0,""bear_probability"":21.0,""score_15m"":85.0,""score_1h"":82.0,""score_4h"":98.0,""score_1d"":54.0,""alignment"":false,""conflict"":false,""gate_results"":{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}}","null","{""snapshot_id"":""be53cfb7045a4cbb9af97c867e1ab51a"",""snapshot_timestamp"":""2026-09-05T06:00:56.901369+00:00""}","""be53cfb7045a4cbb9af97c867e1ab51a""","""2026-09-05T06:00:56.901369+00:00""","{""decision_timestamp"":1788584400,""decision_status"":""closed"",""current_timestamp"":1788588000,""current_status"":""current""}","239.8564","227.2202","167.53805343","0.0","2.23384071","0.0","167.53805343","-0.0","true","false","false","2.23384071","233.2848","123.97","83.77","12.3","3.18","111.67","""STOP""","null","null","null","null","null","null"
"""LINKUSD-20260905080149""","null","""2026-09-05T08:01:49.463553+00:00""","""2026-09-06T02:00:42.717023+00:00""","""LINKUSD""","""LONG""","""CLOSED""","11.74393","null","null","null","null","null","null","null","null","null","12.1760692","12.11573158","12.30163238","12.67343396","403.44099667","403.44099667","0.0","true","4737.98","0.75","75.0","0.47","3.0","false","79","80","80","3.0","70.0","0.79","""V10""","2","50.0","""BEAR""","""BULL""","79.0","21.0","88.0","93.0","84.0","46.0","false","true","{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}","[""Weak macro penalty"",""Timeframe conflict penalty"",""Strong 4H trend""]","""Qualified""","{""raw_score"":79,""adjusted_score"":80,""action"":""BUY"",""setup_score"":80,""trade_allowed"":true,""opportunity_status"":""ENTRY_READY"",""block_reason"":""Qualified"",""reasons"":[""Weak macro penalty"",""Timeframe conflict penalty"",""Strong 4H trend""],""asset_tier"":2,""macro_score"":50.0,""macro_bias"":""BEAR"",""market_regime"":""BULL"",""bull_probability"":79.0,""bear_probability"":21.0,""score_15m"":88.0,""score_1h"":93.0,""score_4h"":84.0,""score_1d"":46.0,""alignment"":false,""conflict"":true,""gate_results"":{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}}","null","{""snapshot_id"":""65a336be04ef47ec94526f6b0c1e59e9"",""snapshot_timestamp"":""2026-09-05T08:00:51.405364+00:00""}","""65a336be04ef47ec94526f6b0c1e59e9""","""2026-09-05T08:00:51.405364+00:00""","{""decision_timestamp"":1788591600,""decision_status"":""closed"",""current_timestamp"":1788595200,""current_status"":""current""}","12.36197","11.72951","249.34267358","5.81761917","3.32456898","0.07756826","249.34267358","-5.81761917","true","true","false","3.32456898","12.36197","204.91","80.24","19.37","4.9","185.54","""TP2""","null","null","null","null","null","null"
"""XBTUSD-20260905080151""","null","""2026-09-05T08:01:51.562558+00:00""","""2026-09-07T04:05:47.693055+00:00""","""XBTUSD""","""LONG""","""CLOSED""","79690.5","null","null","null","null","null","null","null","null","null","79690.6","80924.31636211","81541.22454317","82775.04090529","0.12157401","0.12157401","0.0","false","9688.29","0.75","75.0","0.97","3.0","false","74","80","76","3.0","60.0","0.39","""V10""","1","50.0","""BEAR""","""BULL""","79.0","21.0","50.0","86.0","79.0","50.0","false","false","{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}","[""Weak macro penalty"",""Strong 4H trend""]","""Qualified""","{""raw_score"":74,""adjusted_score"":80,""action"":""BUY"",""setup_score"":76,""trade_allowed"":true,""opportunity_status"":""ENTRY_READY"",""block_reason"":""Qualified"",""reasons"":[""Weak macro penalty"",""Strong 4H trend""],""asset_tier"":1,""macro_score"":50.0,""macro_bias"":""BEAR"",""market_regime"":""BULL"",""bull_probability"":79.0,""bear_probability"":21.0,""score_15m"":50.0,""score_1h"":86.0,""score_4h"":79.0,""score_1d"":50.0,""alignment"":false,""conflict"":false,""gate_results"":{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}}","null","{""snapshot_id"":""65a336be04ef47ec94526f6b0c1e59e9"",""snapshot_timestamp"":""2026-09-05T08:00:51.405364+00:00""}","""65a336be04ef47ec94526f6b0c1e59e9""","""2026-09-05T08:00:51.405364+00:00""","{""decision_timestamp"":1788591600,""decision_status"":""closed"",""current_timestamp"":1788595200,""current_status"":""current""}","80334.3","79546.6","78.26934764","17.49450004","1.0435913","0.23326","78.26934764","-17.49450004","false","false","false","1.0435913","79581.9","-13.2","0.0","38.73","0.0","-51.93","""STOP""","null","null","null","null","null","null"
"""JUPUSD-20260905090341""","null","""2026-09-05T09:03:41.090589+00:00""","""2026-09-06T04:04:59.725054+00:00""","""JUPUSD""","""LONG""","""CLOSED""","0.21855","null","null","null","null","null","null","null","null","null","0.229229","0.227492","0.231963","0.240905","27957.95124133","27957.95124133","0.0","false","6110.21","1.25","125.0","0.61","3.0","false","77","93","96","3.0","85.0","1.02","""V10""","3","50.0","""BEAR""","""BULL""","79.0","21.0","90.0","74.0","75.0","81.0","true","false","{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}","[""Weak macro penalty"",""Full timeframe alignment"",""Strong daily trend"",""Strong 4H trend""]","""Qualified""","{""raw_score"":77,""adjusted_score"":93,""action"":""STRONG BUY"",""setup_score"":96,""trade_allowed"":true,""opportunity_status"":""ENTRY_READY"",""block_reason"":""Qualified"",""reasons"":[""Weak macro penalty"",""Full timeframe alignment"",""Strong daily trend"",""Strong 4H trend""],""asset_tier"":3,""macro_score"":50.0,""macro_bias"":""BEAR"",""market_regime"":""BULL"",""bull_probability"":79.0,""bear_probability"":21.0,""score_15m"":90.0,""score_1h"":74.0,""score_4h"":75.0,""score_1d"":81.0,""alignment"":true,""conflict"":false,""gate_results"":{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}}","null","{""snapshot_id"":""96e8675f7e014528918fcb7dd4ff0520"",""snapshot_timestamp"":""2026-09-05T09:02:47.159012+00:00""}","""96e8675f7e014528918fcb7dd4ff0520""","""2026-09-05T09:02:47.159012+00:00""","{""decision_timestamp"":1788595200,""decision_status"":""closed"",""current_timestamp"":1788598800,""current_status"":""current""}","0.2337","0.21855","423.56296131","0.0","3.38850369","0.0","423.56296131","-0.0","true","true","false","3.38850369","0.2337","423.56","0.0","25.29","0.0","398.27","""TP2""","null","null","null","null","null","null"
"""WIFUSD-20260905150146""","null","""2026-09-05T15:01:46.965193+00:00""","""2026-09-07T16:02:21.560893+00:00""","""WIFUSD""","""LONG""","""CLOSED""","0.215","null","null","null","null","null","null","null","null","null","0.2151","0.22618674","0.23178011","0.24296685","13408.73212393","13408.73212393","0.0","false","2882.88","0.75","75.0","0.29","3.0","false","76","82","90","3.0","85.0","1.3","""V10""","4","50.0","""BEAR""","""BULL""","78.0","22.0","70.0","78.0","77.0","72.0","true","false","{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}","[""Weak macro penalty"",""Full timeframe alignment"",""Strong 4H trend""]","""Qualified""","{""raw_score"":76,""adjusted_score"":82,""action"":""BUY"",""setup_score"":90,""trade_allowed"":true,""opportunity_status"":""ENTRY_READY"",""block_reason"":""Qualified"",""reasons"":[""Weak macro penalty"",""Full timeframe alignment"",""Strong 4H trend""],""asset_tier"":4,""macro_score"":50.0,""macro_bias"":""BEAR"",""market_regime"":""BULL"",""bull_probability"":78.0,""bear_probability"":22.0,""score_15m"":70.0,""score_1h"":78.0,""score_4h"":77.0,""score_1d"":72.0,""alignment"":true,""conflict"":false,""gate_results"":{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}}","null","{""snapshot_id"":""f194c01ad2fb4c33a5e4c880c78d184e"",""snapshot_timestamp"":""2026-09-05T15:00:51.710648+00:00""}","""f194c01ad2fb4c33a5e4c880c78d184e""","""2026-09-05T15:00:51.710648+00:00""","{""decision_timestamp"":1788616800,""decision_status"":""closed"",""current_timestamp"":1788620400,""current_status"":""current""}","0.2248","0.2101","131.40557481","65.70278741","1.75207433","0.87603717","131.40557481","-65.70278741","false","false","false","1.75207433","0.2129","-28.16","0.0","11.48","0.0","-39.64","""STOP""","null","null","null","null","null","null"
"""ETHUSD-20260905160603""","null","""2026-09-05T16:06:03.117167+00:00""","""2026-09-06T14:05:00.137191+00:00""","""ETHUSD""","""LONG""","""CLOSED""","2460.73","null","null","null","null","null","null","null","null","null","2495.21805133","2496.99389733","2515.125846","2551.38974333","4.13634526","4.13634526","0.0","true","10178.43","0.75","75.0","1.02","3.0","false","75","81","78","3.0","60.0","0.37","""V10""","1","50.0","""BEAR""","""BULL""","79.0","21.0","72.0","86.0","79.0","50.0","false","false","{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}","[""Weak macro penalty"",""Strong 4H trend""]","""Qualified""","{""raw_score"":75,""adjusted_score"":81,""action"":""BUY"",""setup_score"":78,""trade_allowed"":true,""opportunity_status"":""ENTRY_READY"",""block_reason"":""Qualified"",""reasons"":[""Weak macro penalty"",""Strong 4H trend""],""asset_tier"":1,""macro_score"":50.0,""macro_bias"":""BEAR"",""market_regime"":""BULL"",""bull_probability"":79.0,""bear_probability"":21.0,""score_15m"":72.0,""score_1h"":86.0,""score_4h"":79.0,""score_1d"":50.0,""alignment"":false,""conflict"":false,""gate_results"":{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}}","null","{""snapshot_id"":""18bc263e7a964f2396b97f084ac96132"",""snapshot_timestamp"":""2026-09-05T16:05:08.065650+00:00""}","""18bc263e7a964f2396b97f084ac96132""","""2026-09-05T16:05:08.065650+00:00""","{""decision_timestamp"":1788620400,""decision_status"":""closed"",""current_timestamp"":1788624000,""current_status"":""current""}","2513.35","2460.1","217.65448758","2.60589751","2.90205983","0.0347453","217.65448758","-2.60589751","true","false","false","2.90205983","2494.51","162.33","92.47","41.04","10.36","121.29","""STOP""","null","null","null","null","null","null"
"""OPUSD-20260906000416""","null","""2026-09-06T00:04:16.321532+00:00""","""2026-09-06T15:06:33.656488+00:00""","""OPUSD""","""LONG""","""CLOSED""","0.1084","null","null","null","null","null","null","null","null","null","0.1085","0.11648135","0.12052203","0.12860338","18561.23226784","18561.23226784","0.0","false","2012.04","0.75","75.0","0.2","3.0","false","80","81","86","3.0","85.0","1.86","""V10""","4","52.0","""BEAR""","""BULL""","80.0","20.0","64.0","84.0","80.0","78.0","false","false","{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}","[""Weak macro penalty"",""Strong daily trend"",""Strong 4H trend""]","""Qualified""","{""raw_score"":80,""adjusted_score"":81,""action"":""BUY"",""setup_score"":86,""trade_allowed"":true,""opportunity_status"":""ENTRY_READY"",""block_reason"":""Qualified"",""reasons"":[""Weak macro penalty"",""Strong daily trend"",""Strong 4H trend""],""asset_tier"":4,""macro_score"":52.0,""macro_bias"":""BEAR"",""market_regime"":""BULL"",""bull_probability"":80.0,""bear_probability"":20.0,""score_15m"":64.0,""score_1h"":84.0,""score_4h"":80.0,""score_1d"":78.0,""alignment"":false,""conflict"":false,""gate_results"":{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}}","null","{""snapshot_id"":""1088612e0d72475e8201d5d1c1174e65"",""snapshot_timestamp"":""2026-09-06T00:03:20.401802+00:00""}","""1088612e0d72475e8201d5d1c1174e65""","""2026-09-06T00:03:20.401802+00:00""","{""decision_timestamp"":1788649200,""decision_status"":""closed"",""current_timestamp"":1788652800,""current_status"":""current""}","0.1127","0.1076","79.81329875","14.84898581","1.06417732","0.19798648","79.81329875","-14.84898581","false","false","false","1.06417732","0.1082","-3.71","0.0","8.04","0.0","-11.75","""STOP""","null","null","null","null","null","null"
"""LINKUSD-20260906020145""","null","""2026-09-06T02:01:45.683103+00:00""","""2026-09-06T05:03:38.949019+00:00""","""LINKUSD""","""LONG""","""CLOSED""","12.40713","null","null","null","null","null","null","null","null","null","12.18831744","12.84475512","13.06356768","13.5011928","342.75911767","342.75911767","0.0","false","4252.66","0.75","75.0","0.43","3.0","false","76","80","80","3.0","70.0","0.88","""V10""","2","52.0","""BEAR""","""BULL""","80.0","20.0","90.0","82.0","77.0","61.0","false","false","{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}","[""Weak macro penalty"",""Strong 4H trend""]","""Qualified""","{""raw_score"":76,""adjusted_score"":80,""action"":""BUY"",""setup_score"":80,""trade_allowed"":true,""opportunity_status"":""ENTRY_READY"",""block_reason"":""Qualified"",""reasons"":[""Weak macro penalty"",""Strong 4H trend""],""asset_tier"":2,""macro_score"":52.0,""macro_bias"":""BEAR"",""market_regime"":""BULL"",""bull_probability"":80.0,""bear_probability"":20.0,""score_15m"":90.0,""score_1h"":82.0,""score_4h"":77.0,""score_1d"":61.0,""alignment"":false,""conflict"":false,""gate_results"":{""regime"":true,""score"":true,""macro"":true,""1h"":true,""4h"":true,""1d"":true,""higher_timeframe_structure"":true,""adx_trend_strength"":true}}","null","{""snapshot_id"":""5a24effb2ddc47ce9a4b79f68fff7b09"",""snapshot_timestamp"":""2026-09-06T02:00:48.190520+00:00""}","""5a24effb2ddc47ce9a4b79f68fff7b09""","""2026-09-06T02:00:48.190520+00:00""","{""decision_timestamp"":1788656400,""decision_status"":""closed"",""current_timestamp"":1788660000,""current_status"":""current""}","12.40713","12.15466","0.0","86.53639444","0.0","1.15381859","0.0","-86.53639444","false","false","false","0.0","12.15466","-86.54","0.0","16.84","0.0","-103.38","""STOP""","null","null","null","null","null","null"
